Time	ax	ay	az	gx\gy\gz
0.013	-0.12693603515625002	-0.04071533203125	9.723779296875	0.0	0.06103515625	0.0457763671875
0.021	-0.08861572265625	-0.0622705078125	9.829160156250001	-0.19073486328125	0.00762939453125	0.030517578125
0.03	-0.10298583984375001	0.009580078125	9.793234863281251	-0.06866455078125	-0.23651123046875	0.0762939453125
0.038	-0.124541015625	0.0622705078125	9.9249609375	-0.1220703125	-0.06103515625	0.0
0.048	-0.09340576171875001	0.02155517578125	9.86987548828125	-0.030517578125	-0.1220703125	-0.11444091796875
0.056	-0.08382568359375	-0.0335302734375	9.86508544921875	-0.335693359375	-0.19073486328125	-0.06866455078125
0.065	-0.10298583984375001	-0.07424560546875	9.79083984375	-0.18310546875	0.03814697265625	0.0762939453125
0.074	-0.13651611328125002	-0.052690429687500005	9.793234863281251	-0.12969970703125	-0.08392333984375	-0.0152587890625
0.082	-0.15567626953125	-0.028740234375	9.89382568359375	-0.06103515625	-0.08392333984375	0.0457763671875
0.092	-0.12214599609375	-0.05748046875	9.82676513671875	-0.16021728515625	0.091552734375	-0.0152587890625
0.101	-0.12693603515625002	0.00718505859375	9.733359375000001	-0.19073486328125	0.1220703125	0.18310546875
0.109	-0.11017089843750001	-0.055085449218750006	9.77407470703125	0.0152587890625	-0.1220703125	0.00762939453125
0.117	-0.1293310546875	-0.00239501953125	9.819580078125	-0.37384033203125	-0.03814697265625	0.06866455078125
0.126	-0.0718505859375	-0.023950195312500002	9.8914306640625	-0.2593994140625	-0.23651123046875	0.05340576171875
0.136	-0.0718505859375	-0.023950195312500002	9.81718505859375	-0.22125244140625	0.22125244140625	0.09918212890625
0.145	-0.06945556640625	0.0047900390625	9.829160156250001	-0.2899169921875	0.00762939453125	0.091552734375
0.153	-0.10538085937500001	0.050295410156250005	9.853110351562501	0.0	0.00762939453125	-0.02288818359375
0.161	-0.08382568359375	0.023950195312500002	9.90340576171875	-0.213623046875	0.05340576171875	-0.08392333984375
